Age,Height,Weight,Foot_Length,Head_Circ,Chest_Circ,Neck_Circ,Waist_Circ,Shoulder_Breadth,Sitting_Ht,SittingKneeHt,SittingEyeHt,NavalHt,Pupils_Dist,ArmSpan,Writing Hand,Gender (1=M)
28,1752,77,279,558,1004,390,907,516,890,570,778,1080,63,1861,1,1
23,1682,98,272,589,1108,414,1010,538,918,515,803,995,64,1725,1,1
24,1853,102,292,576,1106,410,987,518,961,580,831,1147,62,1847,1,1
24,1777,78.3,278,580,1019,383,851,478,963,550,842,1064,66,1780,1,1
25,1728,80.1,271,561,1056,406,901,500,889,558,767,1070,60,1803,1,1
25,1726,91.2,278,565,1120,421,1014,534,892,564,783,1028,67,1784,1,1
27,1651,78.7,254,575,1093,406,933,516,899,497,771,980,67,1652,1,1
23,1674,60.7,273,556,943,370,755,464,900,502,783,1005,61,1699,1,1
22,1753,79.8,267,578,1023,402,837,504,924,550,813,1039,59,1781,1,1
24,1721,101.1,264,576,1153,444,1066,525,890,567,781,1030,68,1791,2,1
24,1783,89,275,599,1042,405,946,515,935,558,820,1070,64,1731,1,1
23,1732,69,271,557,962,382,830,486,910,545,804,1073,63,1795,1,1
22,1787,68.4,268,573,974,378,771,490,931,558,807,1099,62,1790,1,1
25,1766,108.5,272,569,1183,407,1092,550,902,575,788,1052,61,1793,1,1
22,1723,65.5,271,561,964,374,786,478,917,532,795,1027,62,1748,1,1
24,1757,79.7,267,569,977,388,873,496,934,542,814,1073,60,1790,1,1
24,1700,84.5,261,576,1017,413,933,500,910,530,790,1027,62,1711,1,1
30,1750,57.8,271,532,853,348,720,451,937,544,822,1063,62,1792,1,1
34,1637,96.2,260,572,1159,423,1036,542,870,530,765,958,68,1699,1,1
24,1773,92.1,263,570,1121,411,916,521,928,566,810,1070,71,1767,1,1
45,1702,109.3,273,575,1253,486,1191,554,898,534,782,990,64,1768,1,1
43,1798,89,286,572,1084,390,1002,497,939,557,838,1068,65,1829,1,1
25,1796,87.3,275,566,1038,395,934,512,917,570,803,1102,68,1912,1,1
28,1717,76.8,260,561,1017,412,901,490,875,542,758,1043,65,1727,2,1
28,1718,81.9,269,570,1009,380,896,496,905,546,782,1044,60,1730,1,1
24,1839,82.1,277,612,1044,385,850,511,945,586,832,1150,70,1926,1,1
23,1619,69.1,266,573,990,395,830,484,864,512,761,960,61,1679,1,1
24,1790,91.3,278,566,1114,371,977,534,895,563,785,1090,62,1867,1,1
25,1893,88.2,288,575,1066,393,920,529,958,610,830,1167,60,1924,1,1
25,1807,86.1,277,584,1049,401,875,480,928,571,813,1119,64,1850,1,1
35,1746,108.3,278,603,1171,440,1176,543,890,556,778,1004,66,1831,1,1
43,1760,71.8,281,560,952,379,900,472,886,555,777,1087,57,1812,1,1
44,1823,106.9,267,620,1200,408,1175,522,963,554,831,1043,71,1833,1,1
29,1673,88.3,254,560,1106,380,1047,508,850,526,744,1005,69,1725,1,1
21,1724,86.2,269,595,1083,411,950,517,910,543,777,1040,65,1758,1,1
41,1757,104.7,293,589,1097,410,1100,518,929,551,819,1051,66,1796,1,1
37,1649,68.2,267,569,990,383,841,474,883,520,769,979,65,1627,1,1
24,1718,87.7,267,558,1087,395,935,519,875,547,760,1052,64,1727,1,1
27,1789,77.6,296,564,1024,384,875,498,905,577,792,1119,60,1911,1,1
26,1669,75.3,255,582,1032,402,877,506,902,514,783,1011,64,1754,1,1
46,1732,92.4,278,585,1112,406,1016,490,897,542,791,1013,68,1748,1,1
28,1846,76.7,277,559,1038,400,858,479,948,593,828,1098,62,1950,1,1
20,1737,83.9,290,575,1011,395,850,493,879,567,769,1071,69,1792,1,1
38,1706,86.8,267,557,1095,397,932,511,893,533,793,1012,65,1731,1,1
56,1865,110.8,303,578,1144,416,1117,534,921,613,806,1152,63,1966,2,1
25,1858,76.2,284,564,976,351,800,491,957,568,849,1110,62,1893,2,1
51,1800,96.8,280,575,1147,402,1000,536,932,574,812,1081,63,1845,1,1
25,1640,71.1,256,565,931,376,831,457,885,514,781,987,60,1640,1,1
28,1761,101,276,595,1118,394,1110,517,950,540,828,1028,70,1739,1,1
30,1809,101.2,281,556,1083,376,1104,500,903,589,787,1116,63,1779,1,1
32,1675,87,263,557,1158,427,1056,527,896,528,784,1006,64,1695,1,1
29,1777,97.9,273,578,1142,405,1066,550,939,560,818,1077,64,1813,1,1
38,1818,103.8,276,572,1155,415,1127,498,946,590,826,1077,67,1883,1,1
27,1770,89.1,284,593,1066,385,984,509,955,565,835,1063,61,1827,1,1
28,1668,74.6,254,565,996,386,846,464,897,522,794,1018,53,1618,1,1
30,1740,84,273,553,1056,362,950,504,909,550,804,1050,61,1728,1,1
25,1790,75,262,560,989,363,840,496,930,562,817,1085,62,1798,1,1
26,1708,110.6,275,580,1263,416,1176,571,908,530,795,1017,64,1800,1,1
26,1684,72.7,259,550,989,357,905,483,870,528,753,998,61,1724,1,1
29,1828,88.2,278,579,1004,394,885,497,944,587,828,1124,66,1822,1,1
31,1682,66.3,259,573,877,345,912,436,915,505,790,977,59,1657,1,1
35,1805,85.2,275,571,1062,393,971,504,928,567,811,1104,60,1869,1,1
21,1666,73.4,267,545,981,386,846,490,850,544,730,1015,65,1777,1,1
27,1727,68.7,250,562,974,352,835,489,892,556,781,1066,60,1778,1,1
22,1828,92.5,281,594,1119,394,988,519,943,578,818,1123,65,1948,1,1
34,1683,76.2,261,569,1020,386,897,479,891,523,775,1011,60,1671,1,1
20,1709,80.4,265,540,1063,373,868,499,873,541,763,1047,66,1697,1,1
22,1696,92.1,261,583,1128,421,1046,512,920,543,804,1020,62,1709,1,1
22,1790,91.4,293,568,1021,406,901,504,962,581,844,1092,66,1839,1,1
24,1795,79.6,272,575,994,382,805,494,959,550,843,1083,64,1859,1,1
22,1736,74.6,253,590,972,367,792,474,934,515,823,1007,62,1687,1,1
24,1778,72.6,278,545,930,378,830,488,924,546,806,1095,60,1794,1,1
20,1771,68.7,249,579,915,384,808,467,909,557,785,1093,62,1827,2,1
21,1845,89.2,289,592,1042,421,917,513,937,588,824,1132,64,1944,1,1
22,1738,69,283,558,936,355,763,482,915,545,807,1083,64,1827,1,1
20,1710,68.2,255,554,940,375,784,452,882,537,767,1047,59,1712,1,1
44,1645,75.7,248,560,1088,404,945,505,835,521,726,1007,65,1691,1,1
21,1700,82.7,280,568,1036,390,910,509,914,525,795,1025,64,1736,1,1
21,1687,80.1,255,587,1001,419,907,490,886,532,765,1020,65,1706,1,1
42,1810,93,275,597,1011,391,1020,505,943,575,822,1067,65,1835,2,1
21,1722,76,252,561,953,381,906,473,919,528,800,1020,58,1707,1,1
28,1788,95,286,577,1083,411,1033,522,936,570,814,1082,63,1892,1,1
20,1784,69.1,277,567,914,374,815,467,933,558,824,1077,59,1751,1,1
25,1780,81.1,254,581,1012,365,891,480,908,568,783,1103,63,1832,1,1
21,1777,84.7,287,558,1067,383,865,516,906,559,784,1096,60,1783,1,1
32,1746,73,263,543,983,392,856,472,896,540,778,1077,62,1751,1,1
25,1775,79.1,271,573,1035,394,900,508,918,547,802,1067,66,1851,1,1
43,1774,96.3,277,580,1136,405,1024,543,922,565,806,1094,67,1848,2,1
39,1735,104.9,280,579,1238,475,1120,558,916,541,805,1019,59,1781,1,1
26,1748,87,262,552,1027,361,985,493,927,539,810,1043,61,1759,1,1
30,1704,70.5,256,562,951,386,816,478,879,538,769,1027,63,1725,2,1
25,1728,97.8,275,595,1172,420,1048,547,903,543,784,1024,59,1810,1,1
35,1767,103.9,273,580,1183,453,1108,566,922,585,806,1047,66,1892,1,1
37,1719,96.9,263,577,1171,438,1096,558,893,537,777,998,63,1804,1,1
38,1878,78.3,287,569,975,377,854,487,950,598,827,1150,63,2004,1,1
33,1703,83.6,274,573,1074,382,930,513,898,534,789,1020,63,1759,1,1
22,1726,69.4,263,563,956,380,827,477,918,525,794,1028,64,1673,1,1
35,1703,95.8,263,563,1144,407,1082,534,889,547,777,1030,66,1729,1,1
34,1701,94.5,261,583,1129,410,988,541,879,543,771,1023,63,1759,1,1
30,1788,80.7,272,556,1020,400,972,496,904,572,784,1078,63,1782,2,1
23,1797,91.2,275,597,1068,390,1040,496,892,583,773,1100,67,1881,1,1
31,1772,85,269,590,1038,396,967,492,937,561,822,1083,62,1844,1,1
21,1657,74.4,260,564,1007,418,890,496,888,505,773,971,63,1703,1,1
22,1786,98,266,580,1076,394,1074,535,950,557,830,1029,66,1869,1,1
35,1743,92.6,268,562,1081,414,938,512,873,566,774,1088,63,1855,1,1
37,1751,84.3,275,559,1109,400,927,512,899,555,793,1103,64,1796,1,1
22,1698,78.2,268,561,1023,383,895,504,908,526,786,1021,62,1740,1,1
33,1722,96.9,272,588,1167,415,1098,549,877,560,768,1037,66,1796,1,1
42,1663,86.9,259,592,1086,433,1001,524,911,513,790,959,65,1653,1,1
26,1813,95.6,287,578,1096,408,965,511,962,574,837,1081,66,1822,3,1
40,1784,87.6,273,577,1037,386,995,503,949,560,828,1070,62,1799,1,1
57,1854,89.2,294,581,1007,378,940,471,916,612,811,1164,70,1913,1,1
20,1653,60.9,248,568,934,353,775,472,872,507,762,1014,56,1694,1,1
48,1700,79.6,268,554,1060,395,988,506,881,530,770,1017,62,1715,1,1
38,1960,98.1,288,591,1081,407,1058,521,1008,627,897,1211,64,1911,1,1
27,1734,74.2,269,568,993,364,862,483,907,537,787,1044,62,1730,1,1
40,1737,95.5,265,571,1106,443,1042,542,930,547,812,1040,63,1753,1,1
27,1838,95.2,284,595,1053,404,938,496,968,583,831,1123,63,1816,1,1
46,1699,84.8,272,580,1125,430,998,510,903,528,790,986,70,1730,1,1
23,1805,87.1,286,570,1099,386,902,542,946,575,825,1122,62,1922,1,1
28,1830,104.1,277,598,1158,416,1082,552,949,568,836,1089,66,1855,1,1
29,1764,66.2,248,583,908,382,780,444,948,527,818,1052,62,1730,1,1
44,1724,82.1,265,554,1055,393,920,515,934,534,816,1007,63,1740,1,1
28,1755,84.4,266,579,1047,394,961,511,920,552,807,1058,67,1715,1,1
42,1818,87.6,291,586,1062,377,945,499,953,573,831,1097,64,1858,1,1
21,1808,80,291,555,994,368,860,501,933,568,813,1110,62,1873,1,1
32,1917,98.4,291,590,1130,403,949,557,998,591,886,1178,70,1961,1,1
28,1771,78.7,283,573,955,380,810,487,914,564,806,1113,64,1790,1,1
33,1803,95.2,274,557,1097,399,939,524,968,556,850,1063,65,1798,1,1
21,1792,67.6,280,551,899,378,732,470,924,546,814,1119,67,1824,1,1
36,1756,68.3,271,563,973,380,825,485,903,553,798,1087,67,1789,1,1
44,1780,84.1,279,573,1038,403,868,505,952,550,833,1070,61,1836,1,1
28,1792,82.8,276,571,1016,393,952,490,911,573,798,1106,67,1854,1,1
28,1863,93.7,286,573,1083,383,948,520,958,602,836,1127,64,1892,1,1
27,1820,106,275,578,1158,415,1090,543,945,582,816,1082,65,1853,1,1
25,1798,86.9,275,575,1066,390,880,494,937,567,825,1105,66,1762,1,1
38,1913,85.3,284,582,1014,390,915,503,968,606,840,1156,65,1871,1,1
24,1691,75.3,267,557,1034,393,853,503,883,528,774,1037,64,1700,1,1
36,1822,93.3,277,605,1089,393,955,518,970,563,854,1119,65,1790,1,1
29,1718,84.9,260,572,1053,400,978,509,945,520,828,993,64,1743,1,1
33,1789,95.7,287,583,1116,431,960,523,914,577,800,1104,63,1840,1,1
26,1674,75.5,258,543,1014,383,816,494,868,537,767,1024,58,1717,1,1
40,1692,77.3,264,555,1077,398,951,480,862,540,748,1030,64,1749,1,1
25,1804,73.5,264,571,1010,360,810,477,954,567,839,1131,61,1880,1,1
34,1800,84.9,270,579,1018,393,885,508,940,569,812,1105,64,1792,1,1
33,1862,101,290,570,1099,395,1003,554,978,591,868,1133,63,1922,1,1
31,1667,74.1,254,576,1032,382,935,494,874,520,758,994,62,1665,1,1
24,1633,77.3,269,591,1054,396,887,522,904,494,782,957,62,1609,1,1
45,1673,83.3,258,564,1126,410,1026,503,863,537,760,989,61,1776,2,1
31,1896,94.5,307,576,1032,399,908,539,952,620,822,1163,71,1984,1,1
35,1826,98.4,279,579,1133,383,1077,528,937,578,831,1073,62,1886,1,1
31,1680,74.6,257,558,1041,377,940,489,883,522,767,1008,62,1677,1,1
20,1799,91.7,285,577,1048,409,960,532,907,589,789,1110,65,1859,1,1
23,1793,88.3,290,583,1087,387,936,516,928,567,808,1097,63,1797,1,1
19,1820,101.6,300,587,1154,432,1048,500,947,594,815,1086,63,1861,1,1
22,1788,67,271,577,927,399,755,483,947,568,828,1105,62,1804,1,1
20,1708,72.6,270,579,990,393,830,480,907,528,782,1061,55,1721,1,1
31,1872,118.5,290,588,1242,470,1112,568,962,613,854,1133,67,1949,1,1
21,1897,82.9,295,588,1041,389,875,491,978,604,843,1182,64,1882,1,1
20,1739,78.6,272,565,958,367,950,488,910,551,799,1041,60,1745,1,1
20,1706,78.1,270,585,994,371,826,494,892,552,774,1023,75,1826,1,1
23,1749,71.3,268,565,962,373,822,468,935,540,813,1045,63,1757,1,1
23,1721,83.1,263,577,1024,390,890,504,946,527,822,1012,64,1792,1,1
20,1838,77.1,276,588,1047,360,880,502,945,580,822,1116,69,1934,2,1
27,1714,73.1,269,558,994,366,975,490,872,548,769,1042,60,1814,1,1
20,1683,77.5,273,588,1043,401,825,503,875,557,760,1069,66,1775,1,1
18,1688,72.7,258,547,1012,371,846,499,917,523,803,1026,60,1738,1,1
25,1696,75.8,272,575,1020,380,860,487,919,542,808,1010,62,1718,2,1
28,1780,89.8,292,551,1060,400,915,533,944,548,826,1076,60,1853,1,1
24,1812,134.6,282,583,1321,451,1302,588,957,577,833,1082,68,1939,1,1
20,1748,87,282,580,1086,414,825,530,912,552,788,1094,65,1859,1,1
23,1670,67,255,569,945,382,864,474,859,532,732,1008,62,1697,1,1
29,1811,84.7,280,581,1005,400,900,495,924,583,797,1123,66,1916,1,1
31,1781,101.3,277,589,1172,408,1070,530,952,553,820,1081,65,1830,1,1
21,1764,80.2,265,569,987,379,908,472,935,550,811,1061,59,1773,1,1
23,1661,69.7,254,540,937,384,808,483,903,505,791,981,58,1676,1,1
22,1737,94.7,282,598,1076,406,955,496,914,547,787,1030,66,1761,1,1
22,1702,79.1,263,575,1027,390,830,506,872,558,768,1067,67,1774,1,1
22,1636,73.6,261,551,996,380,771,494,902,514,789,993,64,1658,2,1
30,1709,85.5,260,566,1143,424,955,523,898,538,791,1011,63,1711,1,1
21,1710,103.6,293,577,1147,390,1065,567,903,553,784,998,67,1774,1,1
29,1669,75.9,257,563,1024,387,866,490,878,521,772,1012,62,1767,1,1
31,1790,93.2,312,596,1098,413,990,494,908,579,803,1083,63,1918,1,1
27,1792,95.5,270,580,1128,406,1048,535,950,562,834,1058,60,1848,1,1
35,1696,66.1,264,541,959,351,833,459,870,535,763,1041,65,1709,1,1
34,1784,93.6,275,574,1101,431,987,535,950,555,834,1090,65,1823,1,1
32,1767,86.5,273,555,1094,387,992,513,903,552,779,1068,65,1776,2,1
44,1666,78.4,239,550,1062,382,958,505,865,520,755,994,65,1723,2,1
28,1721,72.4,258,577,963,410,836,466,893,541,777,1052,67,1745,1,1
27,1644,73.7,250,580,1007,381,892,478,902,500,785,999,58,1670,1,1
27,1724,83.8,252,555,1077,401,976,498,901,556,783,1050,62,1780,1,1
28,1646,79.2,243,553,1093,400,976,510,873,509,763,958,64,1661,1,1
26,1771,70,261,573,973,362,911,485,902,555,800,1089,58,1818,2,1
27,1781,88.6,285,571,1078,377,999,510,914,568,798,1084,64,1830,1,1
23,1700,70.3,259,526,1032,389,821,486,891,537,777,1055,59,1756,1,1
33,1780,75,280,548,1016,387,835,484,887,577,772,1096,59,1865,1,1
27,1758,95.3,281,580,1147,420,995,539,897,568,792,1087,64,1861,1,1
23,1818,78.5,286,553,1028,397,877,516,942,575,818,1113,62,1888,1,1
27,1703,98,279,590,1101,435,1019,543,891,545,770,997,70,1782,2,1
21,1706,71.7,255,562,964,385,890,471,909,528,797,1006,54,1699,1,1
20,1726,64.2,266,576,968,362,730,480,914,534,807,1071,67,1815,1,1
23,1763,78.4,279,570,1044,392,823,502,945,544,838,1068,66,1806,1,1
41,1652,73.4,255,570,1010,385,948,468,825,529,707,995,62,1655,1,1
23,1805,100,289,579,1088,420,1080,542,958,572,834,1076,64,1841,1,1
21,1874,96.2,292,562,1064,398,941,522,965,612,837,1179,58,1917,3,1
34,1816,80.9,263,560,1031,363,895,491,950,556,821,1084,62,1847,1,1
26,1740,79.1,272,556,1010,386,906,510,902,545,772,1049,67,1819,1,1
19,1681,68,274,568,953,387,834,487,932,522,813,1010,59,1681,1,1
25,1655,65.6,261,563,969,386,804,463,883,512,759,992,68,1686,1,1
23,1763,84.1,265,572,1012,398,949,498,916,559,802,1063,66,1719,1,1
25,1746,58.8,272,552,884,343,722,450,904,547,788,1075,64,1757,1,1
23,1733,73.8,275,553,969,384,852,490,940,542,815,1034,60,1756,1,1
22,1757,67.2,271,552,934,371,774,463,912,557,800,1085,65,1786,1,1
24,1567,62,226,536,907,380,826,441,851,465,737,920,60,1551,1,1
22,1703,73.7,266,565,957,371,807,477,905,526,792,1038,61,1764,1,1
28,1718,84.8,259,560,1086,376,870,523,914,544,796,1041,65,1713,1,1
25,1871,79.2,289,564,925,387,835,496,1003,578,893,1101,68,1891,1,1
25,1728,85.8,268,565,1054,391,1051,519,878,566,766,1052,60,1714,1,1
21,1788,84.8,278,562,1003,394,947,489,937,572,819,1085,56,1806,1,1
22,1688,67.5,255,554,954,378,816,457,883,523,762,1016,60,1688,1,1
22,1765,89.6,263,558,1072,392,978,536,938,565,807,1082,59,1818,1,1
23,1690,83.2,263,555,1045,416,991,501,895,527,784,1011,56,1642,1,1
22,1718,73.1,266,560,984,387,783,493,900,542,782,1062,63,1760,1,1
38,1828,98.5,295,615,1144,439,1080,531,896,596,780,1119,70,1885,1,1
26,1560,65.7,246,548,922,335,850,466,803,496,713,942,65,1647,1,0
21,1665,53.4,249,535,839,302,708,430,835,532,726,1032,60,1751,1,0
23,1711,66.3,265,588,874,325,727,450,904,530,790,1035,66,1779,1,0
22,1660,78.2,265,593,1008,357,923,484,875,520,775,999,66,1708,1,0
45,1572,88.6,247,522,1089,340,1163,525,824,491,732,911,64,1702,1,0
44,1707,83.7,270,570,1031,354,968,470,860,542,755,1053,71,1777,2,0
21,1644,73.2,241,582,988,338,964,466,876,497,760,971,60,1608,1,0
23,1671,76,255,551,968,349,914,476,881,521,771,1004,65,1701,1,0
24,1521,54.5,234,562,831,318,755,427,797,478,685,932,61,1605,2,0
37,1590,68.4,245,528,1010,341,944,435,857,473,754,922,60,1540,1,0
33,1707,99,270,614,1065,378,935,517,902,541,784,1036,69,1833,1,0
36,1668,74.2,260,598,1034,378,942,485,873,523,768,1003,59,1774,1,0
40,1654,78.1,234,540,1063,346,995,497,862,515,766,1001,59,1722,1,0
24,1666,71.8,263,553,937,366,848,497,874,511,754,1017,66,1798,1,0
30,1599,70.9,238,586,989,354,929,486,834,503,727,956,68,1690,1,0
36,1673,67.2,249,572,940,337,835,441,883,508,774,989,57,1657,1,0
19,1647,62,257,568,835,331,772,462,899,500,786,970,58,1687,1,0
19,1678,59.5,256,568,897,315,805,434,871,523,754,1022,59,1670,2,0
33,1679,74.1,253,592,979,335,868,491,853,542,736,1019,65,1797,1,0
34,1615,60.5,235,532,853,317,792,428,886,481,783,960,63,1603,2,0
31,1517,80,233,560,1090,341,1137,502,830,447,720,837,58,1539,1,0
29,1674,74.7,250,554,941,324,881,463,852,528,746,1013,64,1782,2,0
31,1623,49.1,231,536,857,303,702,395,863,491,756,972,57,1602,1,0
33,1668,70.3,251,572,973,340,954,467,880,520,771,983,61,1646,1,0
19,1644,71.5,258,576,975,324,796,460,825,540,714,1026,63,1763,1,0
23,1579,70.8,242,562,1026,349,1000,496,810,496,699,941,60,1595,1,0
23,1446,48.8,223,544,832,309,742,425,854,407,743,808,58,1323,1,0
21,1620,69.1,236,550,921,332,912,447,867,506,743,961,56,1639,1,0
24,1684,73,251,547,1032,320,913,463,883,531,772,1011,62,1687,1,0
30,1619,61,258,525,904,318,821,456,833,517,726,968,65,1754,1,0
30,1592,65.8,246,545,951,330,930,454,856,490,741,928,65,1624,1,0
28,1655,70.9,252,550,950,335,901,427,893,500,787,965,57,1625,1,0
22,1723,72.8,269,573,965,325,935,439,899,537,787,1038,68,1726,3,0
40,1677,84.6,245,564,1115,350,1077,472,871,528,775,1004,64,1678,1,0
42,1654,94.5,246,577,1170,364,1112,483,880,507,758,968,62,1619,1,0
26,1634,62.7,238,538,895,307,812,454,851,513,744,1004,58,1705,1,0
40,1683,57.8,251,553,944,323,869,422,814,545,717,1077,65,1805,1,0
29,1552,52.4,234,577,833,336,712,423,811,475,709,926,63,1660,1,0
37,1617,73.2,237,533,1025,334,1057,481,836,508,736,959,60,1612,1,0
26,1588,79.1,249,550,982,371,964,476,855,486,743,930,59,1544,1,0
31,1641,89.4,248,582,1060,365,1134,508,879,506,754,912,60,1609,1,0
28,1685,68.9,259,559,991,323,869,436,893,525,777,1000,61,1694,1,0
25,1656,75.8,247,553,994,331,942,450,889,518,776,955,64,1650,1,0
26,1603,73.1,255,560,1071,364,1019,503,853,496,735,919,63,1628,1,0
35,1608,74.8,250,555,945,330,865,467,889,498,774,963,65,1669,1,0
22,1664,80.6,250,565,1094,375,975,495,880,525,770,995,60,1682,1,0
40,1619,71.4,244,557,932,347,814,464,831,522,725,1014,60,1746,2,0
43,1620,71.2,252,565,1013,340,947,483,808,518,713,982,64,1769,1,0
20,1720,65.7,257,560,910,334,794,451,870,552,766,1067,61,1743,1,0
26,1582,47.7,257,541,793,306,679,396,836,503,731,944,62,1572,2,0
24,1720,69.6,244,568,954,323,890,445,909,530,808,1031,62,1709,1,0
27,1720,119.6,256,580,1161,378,1334,494,921,520,808,990,63,1689,1,0
41,1701,88.7,269,553,1135,344,1076,496,883,543,779,1025,67,1782,1,0
30,1627,75.4,238,565,1095,345,1007,460,882,478,775,911,58,1586,1,0
25,1536,67.8,229,557,1014,342,897,469,851,460,735,878,62,1515,1,0
24,1546,60.7,233,555,946,310,832,467,845,472,738,904,57,1586,1,0
21,1654,57.2,243,552,814,294,766,398,865,513,752,1013,57,1686,1,0
24,1605,68.9,247,580,940,330,878,460,861,502,748,960,66,1664,1,0
29,1630,71.2,242,545,988,310,943,441,863,506,752,965,59,1678,1,0
23,1612,60.4,230,570,904,321,825,443,868,497,762,966,64,1619,1,0
35,1757,69.7,272,555,876,316,812,440,857,582,737,1097,66,1849,1,0
28,1670,85.4,258,574,1090,344,1062,463,871,525,766,1013,70,1778,2,0
26,1632,61.7,220,565,943,320,914,440,878,499,775,1004,56,1586,1,0
27,1635,79,250,548,1132,347,987,478,868,504,756,985,59,1701,1,0
25,1682,67.2,257,553,977,327,868,450,918,511,806,1005,57,1704,1,0
27,1661,69.5,250,573,977,344,839,448,875,510,775,1017,58,1674,1,0
22,1596,66.9,243,563,1006,321,814,467,849,499,749,975,59,1629,1,0
24,1596,57.4,235,554,936,305,804,453,846,490,753,953,61,1631,1,0
26,1665,81.5,262,561,1065,350,925,508,885,519,772,995,61,1730,1,0
27,1617,61.8,248,552,890,321,805,460,843,499,736,977,59,1652,1,0
20,1555,64.5,244,554,900,318,811,449,786,511,691,977,64,1676,1,0
36,1578,55.7,226,537,862,309,757,419,858,479,757,920,59,1535,2,0
44,1581,61.4,247,564,896,321,839,426,872,477,753,923,62,1626,1,0
34,1698,66.8,257,545,943,321,821,442,915,515,820,1028,59,1719,1,0
26,1554,73,230,549,1092,350,1001,477,843,479,732,871,61,1586,1,0
22,1756,73.7,253,575,920,338,860,458,924,551,809,1056,65,1756,1,0
29,1566,69.3,238,560,1071,363,922,468,865,481,766,909,65,1590,1,0
44,1651,75.7,259,599,1001,342,1012,458,838,532,722,996,67,1714,1,0
38,1585,74,240,550,1126,350,981,497,869,492,757,907,65,1635,1,0
22,1657,68.2,254,564,982,313,870,450,868,517,759,1012,62,1701,1,0
25,1719,86.7,265,580,1069,339,931,503,928,536,818,1059,65,1784,1,0
18,1822,88.2,267,565,1061,343,895,487,925,584,818,1135,63,1852,1,0
34,1649,78.6,253,545,1031,344,925,479,872,517,763,1008,60,1738,1,0
20,1687,62.2,253,550,924,308,751,448,897,510,795,1049,62,1696,1,0
33,1698,78.2,254,552,999,349,1019,464,887,545,784,995,59,1757,1,0
36,1530,60.8,238,575,865,314,784,418,811,489,695,929,61,1603,1,0
29,1581,67.4,243,538,998,325,917,465,861,486,758,941,62,1608,1,0
23,1609,68.6,242,560,930,338,865,456,800,534,705,989,65,1731,1,0
35,1644,67,259,552,934,349,847,445,870,504,766,989,62,1745,1,0
19,1548,63.5,238,553,856,313,785,437,799,499,694,946,63,1694,1,0
30,1606,77.3,239,574,979,353,1004,457,899,484,788,909,57,1610,1,0
42,1642,55.5,239,536,852,304,759,420,877,496,777,998,57,1676,1,0
38,1622,72.7,237,540,1014,347,955,471,894,483,782,940,58,1650,1,0
24,1669,59.3,246,585,841,332,694,435,874,513,767,1012,64,1720,1,0
35,1745,99.8,268,550,1057,358,1068,508,894,567,788,1079,61,1835,1,0
32,1495,58.1,215,530,986,312,948,458,808,454,697,852,62,1505,1,0
41,1493,64.2,232,531,951,339,912,459,802,474,700,871,62,1509,1,0
40,1641,75.8,252,556,1068,363,989,474,849,515,749,976,62,1696,1,0
42,1607,68.3,247,540,945,329,887,454,885,493,786,933,63,1654,2,0
33,1560,47.1,226,543,826,310,698,410,847,474,741,928,58,1567,1,0
30,1625,66.5,246,550,978,333,822,445,871,507,768,983,62,1629,1,0
36,1670,68.5,230,552,978,318,885,448,904,501,806,975,62,1659,1,0
20,1616,57.9,239,558,870,319,764,440,869,484,764,974,63,1621,1,0
